date,geography_code,fam_comp_name,c_sex_name,c_ecopuk11_name,obs_value
2001,E09000004,One parent working - Lone Parent family - 1 dependent child,Males,Employed Full-time,219
2001,E09000004,One parent working - Lone Parent family - 1 dependent child,Males,Unemployed,0
2001,E09000004,One parent working - Lone Parent family - 1 dependent child,Males,Economically inactive,0
2001,E09000004,One parent working - Lone Parent family - 1 dependent child,Females,Employed Part-time,595
2001,E09000004,One parent working - Lone Parent family - 1 dependent child,Females,Employed Full-time,909
2001,E09000004,One parent working - Lone Parent family - 1 dependent child,Females,Unemployed,0
2001,E09000004,One parent working - Lone Parent family - 1 dependent child,Females,Economically inactive,0
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,576
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,614
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,13
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,148
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Males,Unemployed,0
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,563
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,466
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Females,Unemployed,0
2001,E09000004,One parent working - Lone Parent family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000004,One parent working - Couple family,All persons,Employed Part-time,616
2001,E09000004,One parent working - Couple family,All persons,Employed Full-time,6045
2001,E09000004,One parent working - Couple family,All persons,Unemployed,659
2001,E09000004,One parent working - Couple family,All persons,Economically inactive,5979
2001,E09000004,One parent working - Couple family,Males,Employed Part-time,255
2001,E09000004,One parent working - Couple family,Males,Employed Full-time,5601
2001,E09000004,One parent working - Couple family,Males,Unemployed,254
2001,E09000004,One parent working - Couple family,Males,Economically inactive,529
2001,E09000004,One parent working - Couple family,Females,Employed Part-time,361
2001,E09000004,One parent working - Couple family,Females,Employed Full-time,444
2001,E09000004,One parent working - Couple family,Females,Unemployed,405
2001,E09000004,One parent working - Couple family,Females,Economically inactive,5450
2001,E09000004,One parent working - Couple family - 1 dependent child,All persons,Employed Part-time,222
2001,E09000004,One parent working - Couple family - 1 dependent child,All persons,Employed Full-time,1985
2001,E09000004,One parent working - Couple family - 1 dependent child,All persons,Unemployed,250
2001,E09000004,One parent working - Couple family - 1 dependent child,All persons,Economically inactive,1948
2001,E09000004,One parent working - Couple family - 1 dependent child,Males,Employed Part-time,81
2001,E09000004,One parent working - Couple family - 1 dependent child,Males,Employed Full-time,1768
2001,E09000004,One parent working - Couple family - 1 dependent child,Males,Unemployed,91
2001,E09000004,One parent working - Couple family - 1 dependent child,Males,Economically inactive,256
2001,E09000004,One parent working - Couple family - 1 dependent child,Females,Employed Part-time,141
2001,E09000004,One parent working - Couple family - 1 dependent child,Females,Employed Full-time,217
2001,E09000004,One parent working - Couple family - 1 dependent child,Females,Unemployed,159
2001,E09000004,One parent working - Couple family - 1 dependent child,Females,Economically inactive,1692
2001,E09000004,One parent working - Couple family - 2 or more dependent children,All persons,Employed Part-time,394
2001,E09000004,One parent working - Couple family - 2 or more dependent children,All persons,Employed Full-time,4060
2001,E09000004,One parent working - Couple family - 2 or more dependent children,All persons,Unemployed,409
2001,E09000004,One parent working - Couple family - 2 or more dependent children,All persons,Economically inactive,4031
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Males,Employed Part-time,174
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Males,Employed Full-time,3833
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Males,Unemployed,163
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Males,Economically inactive,273
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Females,Employed Part-time,220
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Females,Employed Full-time,227
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Females,Unemployed,246
2001,E09000004,One parent working - Couple family - 2 or more dependent children,Females,Economically inactive,3758
2001,E09000004,No working parents,All persons,Employed Part-time,0
2001,E09000004,No working parents,All persons,Employed Full-time,0
2001,E09000004,No working parents,All persons,Unemployed,754
2001,E09000004,No working parents,All persons,Economically inactive,4659
2001,E09000004,No working parents,Males,Employed Part-time,0
2001,E09000004,No working parents,Males,Employed Full-time,0
2001,E09000004,No working parents,Males,Unemployed,348
2001,E09000004,No working parents,Males,Economically inactive,804
2001,E09000004,No working parents,Females,Employed Part-time,0
2001,E09000004,No working parents,Females,Employed Full-time,0
2001,E09000004,No working parents,Females,Unemployed,406
2001,E09000004,No working parents,Females,Economically inactive,3855
2001,E09000004,No working parents - Lone Parent family,All persons,Employed Part-time,0
2001,E09000004,No working parents - Lone Parent family,All persons,Employed Full-time,0
2001,E09000004,No working parents - Lone Parent family,All persons,Unemployed,370
2001,E09000004,No working parents - Lone Parent family,All persons,Economically inactive,3105
2001,E09000004,No working parents - Lone Parent family,Males,Employed Part-time,0
2001,E09000004,No working parents - Lone Parent family,Males,Employed Full-time,0
2001,E09000004,No working parents - Lone Parent family,Males,Unemployed,48
2001,E09000004,No working parents - Lone Parent family,Males,Economically inactive,148
2001,E09000004,No working parents - Lone Parent family,Females,Employed Part-time,0
2001,E09000004,No working parents - Lone Parent family,Females,Employed Full-time,0
2001,E09000004,No working parents - Lone Parent family,Females,Unemployed,322
2001,E09000004,No working parents - Lone Parent family,Females,Economically inactive,2957
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,All persons,Employed Part-time,0
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,All persons,Employed Full-time,0
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,All persons,Unemployed,183
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,All persons,Economically inactive,1398
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Males,Employed Part-time,0
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Males,Employed Full-time,0
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Males,Unemployed,27
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Males,Economically inactive,86
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Females,Employed Part-time,0
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Females,Employed Full-time,0
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Females,Unemployed,156
2001,E09000004,No working parents - Lone Parent family - 1 dependent child,Females,Economically inactive,1312
2001,E09000004,No working parents - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,0
2001,E09000004,No working parents - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,0
2001,E09000004,No working parents - Lone Parent family - 2 or more dependent children,All persons,Unemployed,187
2001,E09000004,No working parents - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,1707
2001,E09000004,No working parents - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,0
