date,geography_code,c_cob_name,c_sex_name,c_age_name,obs_value
2001,E09000009,EU Countries,Males,Aged 0 to 15,428
2001,E09000009,EU Countries,Males,Aged 16 to pensionable age,2935
2001,E09000009,EU Countries,Males,Pensionable age and over,239
2001,E09000009,EU Countries,Females,All people,5100
2001,E09000009,EU Countries,Females,Aged 0 to 15,486
2001,E09000009,EU Countries,Females,Aged 16 to pensionable age,3673
2001,E09000009,EU Countries,Females,Pensionable age and over,941
2001,E09000009,France,Males,All people,781
2001,E09000009,France,Males,Aged 0 to 15,174
2001,E09000009,France,Males,Aged 16 to pensionable age,586
2001,E09000009,France,Males,Pensionable age and over,21
2001,E09000009,France,Females,All people,1170
2001,E09000009,France,Females,Aged 0 to 15,212
2001,E09000009,France,Females,Aged 16 to pensionable age,868
2001,E09000009,France,Females,Pensionable age and over,90
2001,E09000009,Germany,Males,All people,520
2001,E09000009,Germany,Males,Aged 0 to 15,46
2001,E09000009,Germany,Males,Aged 16 to pensionable age,427
2001,E09000009,Germany,Males,Pensionable age and over,47
2001,E09000009,Germany,Females,All people,877
2001,E09000009,Germany,Females,Aged 0 to 15,58
2001,E09000009,Germany,Females,Aged 16 to pensionable age,605
2001,E09000009,Germany,Females,Pensionable age and over,214
2001,E09000009,Italy,Males,All people,695
2001,E09000009,Italy,Males,Aged 0 to 15,19
2001,E09000009,Italy,Males,Aged 16 to pensionable age,604
2001,E09000009,Italy,Males,Pensionable age and over,72
2001,E09000009,Italy,Females,All people,762
2001,E09000009,Italy,Females,Aged 0 to 15,21
2001,E09000009,Italy,Females,Aged 16 to pensionable age,503
2001,E09000009,Italy,Females,Pensionable age and over,238
2001,E09000009,Netherlands,Males,All people,170
2001,E09000009,Netherlands,Males,Aged 0 to 15,34
2001,E09000009,Netherlands,Males,Aged 16 to pensionable age,132
2001,E09000009,Netherlands,Males,Pensionable age and over,4
2001,E09000009,Netherlands,Females,All people,215
2001,E09000009,Netherlands,Females,Aged 0 to 15,38
2001,E09000009,Netherlands,Females,Aged 16 to pensionable age,151
2001,E09000009,Netherlands,Females,Pensionable age and over,26
2001,E09000009,Spain,Males,All people,360
2001,E09000009,Spain,Males,Aged 0 to 15,22
2001,E09000009,Spain,Males,Aged 16 to pensionable age,317
2001,E09000009,Spain,Males,Pensionable age and over,21
2001,E09000009,Spain,Females,All people,583
2001,E09000009,Spain,Females,Aged 0 to 15,19
2001,E09000009,Spain,Females,Aged 16 to pensionable age,448
2001,E09000009,Spain,Females,Pensionable age and over,116
2001,E09000009,Other EU,Males,All people,1076
2001,E09000009,Other EU,Males,Aged 0 to 15,133
2001,E09000009,Other EU,Males,Aged 16 to pensionable age,869
2001,E09000009,Other EU,Males,Pensionable age and over,74
2001,E09000009,Other EU,Females,All people,1493
2001,E09000009,Other EU,Females,Aged 0 to 15,138
2001,E09000009,Other EU,Females,Aged 16 to pensionable age,1098
2001,E09000009,Other EU,Females,Pensionable age and over,257
2001,E09000009,Non EU countries in Western Europe,Males,All people,259
2001,E09000009,Non EU countries in Western Europe,Males,Aged 0 to 15,15
2001,E09000009,Non EU countries in Western Europe,Males,Aged 16 to pensionable age,211
2001,E09000009,Non EU countries in Western Europe,Males,Pensionable age and over,33
2001,E09000009,Non EU countries in Western Europe,Females,All people,321
2001,E09000009,Non EU countries in Western Europe,Females,Aged 0 to 15,24
2001,E09000009,Non EU countries in Western Europe,Females,Aged 16 to pensionable age,207
2001,E09000009,Non EU countries in Western Europe,Females,Pensionable age and over,90
2001,E09000009,Eastern Europe,Males,All people,3053
2001,E09000009,Eastern Europe,Males,Aged 0 to 15,221
2001,E09000009,Eastern Europe,Males,Aged 16 to pensionable age,2016
2001,E09000009,Eastern Europe,Males,Pensionable age and over,816
2001,E09000009,Eastern Europe,Females,All people,4160
2001,E09000009,Eastern Europe,Females,Aged 0 to 15,212
2001,E09000009,Eastern Europe,Females,Aged 16 to pensionable age,2645
2001,E09000009,Eastern Europe,Females,Pensionable age and over,1303
2001,E09000009,Poland,Males,All people,1390
2001,E09000009,Poland,Males,Aged 0 to 15,58
2001,E09000009,Poland,Males,Aged 16 to pensionable age,765
2001,E09000009,Poland,Males,Pensionable age and over,567
2001,E09000009,Poland,Females,All people,2305
2001,E09000009,Poland,Females,Aged 0 to 15,54
2001,E09000009,Poland,Females,Aged 16 to pensionable age,1296
2001,E09000009,Poland,Females,Pensionable age and over,955
2001,E09000009,Other Eastern Europe,Males,All people,1663
2001,E09000009,Other Eastern Europe,Males,Aged 0 to 15,163
2001,E09000009,Other Eastern Europe,Males,Aged 16 to pensionable age,1251
2001,E09000009,Other Eastern Europe,Males,Pensionable age and over,249
2001,E09000009,Other Eastern Europe,Females,All people,1855
2001,E09000009,Other Eastern Europe,Females,Aged 0 to 15,158
2001,E09000009,Other Eastern Europe,Females,Aged 16 to pensionable age,1349
2001,E09000009,Other Eastern Europe,Females,Pensionable age and over,348
2001,E09000009,Africa,Males,All people,10504
2001,E09000009,Africa,Males,Aged 0 to 15,1019
2001,E09000009,Africa,Males,Aged 16 to pensionable age,8965
2001,E09000009,Africa,Males,Pensionable age and over,520
2001,E09000009,Africa,Females,All people,10830
2001,E09000009,Africa,Females,Aged 0 to 15,1008
2001,E09000009,Africa,Females,Aged 16 to pensionable age,8919
2001,E09000009,Africa,Females,Pensionable age and over,903
2001,E09000009,North Africa,Males,All people,1023
2001,E09000009,North Africa,Males,Aged 0 to 15,69
2001,E09000009,North Africa,Males,Aged 16 to pensionable age,886
2001,E09000009,North Africa,Males,Pensionable age and over,68
2001,E09000009,North Africa,Females,All people,741
2001,E09000009,North Africa,Females,Aged 0 to 15,55
2001,E09000009,North Africa,Females,Aged 16 to pensionable age,595
2001,E09000009,North Africa,Females,Pensionable age and over,91
2001,E09000009,Central and Western Africa,Males,All people,1392
2001,E09000009,Central and Western Africa,Males,Aged 0 to 15,134
2001,E09000009,Central and Western Africa,Males,Aged 16 to pensionable age,1184
2001,E09000009,Central and Western Africa,Males,Pensionable age and over,74
2001,E09000009,Central and Western Africa,Females,All people,1461
2001,E09000009,Central and Western Africa,Females,Aged 0 to 15,134
2001,E09000009,Central and Western Africa,Females,Aged 16 to pensionable age,1211
2001,E09000009,Central and Western Africa,Females,Pensionable age and over,116
2001,E09000009,Nigeria,Males,All people,524
2001,E09000009,Nigeria,Males,Aged 0 to 15,61
2001,E09000009,Nigeria,Males,Aged 16 to pensionable age,443
2001,E09000009,Nigeria,Males,Pensionable age and over,20
2001,E09000009,Nigeria,Females,All people,540
2001,E09000009,Nigeria,Females,Aged 0 to 15,71
2001,E09000009,Nigeria,Females,Aged 16 to pensionable age,435
2001,E09000009,Nigeria,Females,Pensionable age and over,34
2001,E09000009,Other Central and Western Africa,Males,All people,868
2001,E09000009,Other Central and Western Africa,Males,Aged 0 to 15,73
2001,E09000009,Other Central and Western Africa,Males,Aged 16 to pensionable age,741
2001,E09000009,Other Central and Western Africa,Males,Pensionable age and over,54
2001,E09000009,Other Central and Western Africa,Females,All people,921
2001,E09000009,Other Central and Western Africa,Females,Aged 0 to 15,63
2001,E09000009,Other Central and Western Africa,Females,Aged 16 to pensionable age,776
2001,E09000009,Other Central and Western Africa,Females,Pensionable age and over,82
2001,E09000009,South and Eastern Africa,Males,All people,8089
2001,E09000009,South and Eastern Africa,Males,Aged 0 to 15,816
2001,E09000009,South and Eastern Africa,Males,Aged 16 to pensionable age,6895
2001,E09000009,South and Eastern Africa,Males,Pensionable age and over,378
2001,E09000009,South and Eastern Africa,Females,All people,8628
2001,E09000009,South and Eastern Africa,Females,Aged 0 to 15,819
2001,E09000009,South and Eastern Africa,Females,Aged 16 to pensionable age,7113
2001,E09000009,South and Eastern Africa,Females,Pensionable age and over,696
2001,E09000009,Kenya,Males,All people,2775
2001,E09000009,Kenya,Males,Aged 0 to 15,96
2001,E09000009,Kenya,Males,Aged 16 to pensionable age,2520
2001,E09000009,Kenya,Males,Pensionable age and over,159
2001,E09000009,Kenya,Females,All people,2582
2001,E09000009,Kenya,Females,Aged 0 to 15,86
2001,E09000009,Kenya,Females,Aged 16 to pensionable age,2230
2001,E09000009,Kenya,Females,Pensionable age and over,266
2001,E09000009,South Africa,Males,All people,1014
2001,E09000009,South Africa,Males,Aged 0 to 15,31
2001,E09000009,South Africa,Males,Aged 16 to pensionable age,957
2001,E09000009,South Africa,Males,Pensionable age and over,26
2001,E09000009,South Africa,Females,All people,1134
2001,E09000009,South Africa,Females,Aged 0 to 15,57
2001,E09000009,South Africa,Females,Aged 16 to pensionable age,1019
2001,E09000009,South Africa,Females,Pensionable age and over,58
2001,E09000009,Zimbabwe,Males,All people,361
2001,E09000009,Zimbabwe,Males,Aged 0 to 15,35
2001,E09000009,Zimbabwe,Males,Aged 16 to pensionable age,322
2001,E09000009,Zimbabwe,Males,Pensionable age and over,4
2001,E09000009,Zimbabwe,Females,All people,424
2001,E09000009,Zimbabwe,Females,Aged 0 to 15,24
2001,E09000009,Zimbabwe,Females,Aged 16 to pensionable age,392
2001,E09000009,Zimbabwe,Females,Pensionable age and over,8
2001,E09000009,Other South and Eastern Africa,Males,All people,3939
2001,E09000009,Other South and Eastern Africa,Males,Aged 0 to 15,654
2001,E09000009,Other South and Eastern Africa,Males,Aged 16 to pensionable age,3096
2001,E09000009,Other South and Eastern Africa,Males,Pensionable age and over,189
2001,E09000009,Other South and Eastern Africa,Females,All people,4488
2001,E09000009,Other South and Eastern Africa,Females,Aged 0 to 15,652
2001,E09000009,Other South and Eastern Africa,Females,Aged 16 to pensionable age,3472
2001,E09000009,Other South and Eastern Africa,Females,Pensionable age and over,364
2001,E09000009,Asia,Males,All people,24775
2001,E09000009,Asia,Males,Aged 0 to 15,2095
2001,E09000009,Asia,Males,Aged 16 to pensionable age,19933
2001,E09000009,Asia,Males,Pensionable age and over,2747
2001,E09000009,Asia,Females,All people,24673
2001,E09000009,Asia,Females,Aged 0 to 15,1891
2001,E09000009,Asia,Females,Aged 16 to pensionable age,18508
2001,E09000009,Asia,Females,Pensionable age and over,4274
2001,E09000009,Middle East,Males,All people,4406
2001,E09000009,Middle East,Males,Aged 0 to 15,602
2001,E09000009,Middle East,Males,Aged 16 to pensionable age,3482
2001,E09000009,Middle East,Males,Pensionable age and over,322
2001,E09000009,Middle East,Females,All people,3955
2001,E09000009,Middle East,Females,Aged 0 to 15,516
2001,E09000009,Middle East,Females,Aged 16 to pensionable age,2898
2001,E09000009,Middle East,Females,Pensionable age and over,541
2001,E09000009,Cyprus,Males,All people,321
2001,E09000009,Cyprus,Males,Aged 0 to 15,6
2001,E09000009,Cyprus,Males,Aged 16 to pensionable age,233
2001,E09000009,Cyprus,Males,Pensionable age and over,82
2001,E09000009,Cyprus,Females,All people,290
2001,E09000009,Cyprus,Females,Aged 0 to 15,18
2001,E09000009,Cyprus,Females,Aged 16 to pensionable age,167
2001,E09000009,Cyprus,Females,Pensionable age and over,105
2001,E09000009,Iran,Males,All people,1154
2001,E09000009,Iran,Males,Aged 0 to 15,69
2001,E09000009,Iran,Males,Aged 16 to pensionable age,987
2001,E09000009,Iran,Males,Pensionable age and over,98
2001,E09000009,Iran,Females,All people,1071
2001,E09000009,Iran,Females,Aged 0 to 15,82
2001,E09000009,Iran,Females,Aged 16 to pensionable age,804
2001,E09000009,Iran,Females,Pensionable age and over,185
2001,E09000009,Other Middle East,Males,All people,2931
2001,E09000009,Other Middle East,Males,Aged 0 to 15,527
2001,E09000009,Other Middle East,Males,Aged 16 to pensionable age,2262
2001,E09000009,Other Middle East,Males,Pensionable age and over,142
2001,E09000009,Other Middle East,Females,All people,2594
2001,E09000009,Other Middle East,Females,Aged 0 to 15,416
2001,E09000009,Other Middle East,Females,Aged 16 to pensionable age,1927
2001,E09000009,Other Middle East,Females,Pensionable age and over,251
2001,E09000009,Far East,Males,All people,3435
2001,E09000009,Far East,Males,Aged 0 to 15,522
2001,E09000009,Far East,Males,Aged 16 to pensionable age,2741
2001,E09000009,Far East,Males,Pensionable age and over,172
2001,E09000009,Far East,Females,All people,4205
2001,E09000009,Far East,Females,Aged 0 to 15,488
2001,E09000009,Far East,Females,Aged 16 to pensionable age,3371
2001,E09000009,Far East,Females,Pensionable age and over,346
2001,E09000009,China,Males,All people,286
2001,E09000009,China,Males,Aged 0 to 15,12
2001,E09000009,China,Males,Aged 16 to pensionable age,244
2001,E09000009,China,Males,Pensionable age and over,30
2001,E09000009,China,Females,All people,385
2001,E09000009,China,Females,Aged 0 to 15,14
2001,E09000009,China,Females,Aged 16 to pensionable age,303
2001,E09000009,China,Females,Pensionable age and over,68
2001,E09000009,Hong Kong,Males,All people,531
2001,E09000009,Hong Kong,Males,Aged 0 to 15,36
2001,E09000009,Hong Kong,Males,Aged 16 to pensionable age,438
2001,E09000009,Hong Kong,Males,Pensionable age and over,57
2001,E09000009,Hong Kong,Females,All people,470
2001,E09000009,Hong Kong,Females,Aged 0 to 15,24
2001,E09000009,Hong Kong,Females,Aged 16 to pensionable age,383
2001,E09000009,Hong Kong,Females,Pensionable age and over,63
2001,E09000009,Japan,Males,All people,1288
2001,E09000009,Japan,Males,Aged 0 to 15,413
2001,E09000009,Japan,Males,Aged 16 to pensionable age,871
2001,E09000009,Japan,Males,Pensionable age and over,4
2001,E09000009,Japan,Females,All people,1374
2001,E09000009,Japan,Females,Aged 0 to 15,385
2001,E09000009,Japan,Females,Aged 16 to pensionable age,966
2001,E09000009,Japan,Females,Pensionable age and over,23
2001,E09000009,Malaysia,Males,All people,453
2001,E09000009,Malaysia,Males,Aged 0 to 15,15
2001,E09000009,Malaysia,Males,Aged 16 to pensionable age,406
2001,E09000009,Malaysia,Males,Pensionable age and over,32
2001,E09000009,Malaysia,Females,All people,548
2001,E09000009,Malaysia,Females,Aged 0 to 15,12
2001,E09000009,Malaysia,Females,Aged 16 to pensionable age,471
2001,E09000009,Malaysia,Females,Pensionable age and over,65
2001,E09000009,Singapore,Males,All people,272
2001,E09000009,Singapore,Males,Aged 0 to 15,11
2001,E09000009,Singapore,Males,Aged 16 to pensionable age,247
2001,E09000009,Singapore,Males,Pensionable age and over,14
2001,E09000009,Singapore,Females,All people,342
2001,E09000009,Singapore,Females,Aged 0 to 15,8
2001,E09000009,Singapore,Females,Aged 16 to pensionable age,307
2001,E09000009,Singapore,Females,Pensionable age and over,27
2001,E09000009,Other Far East,Males,All people,605
2001,E09000009,Other Far East,Males,Aged 0 to 15,35
2001,E09000009,Other Far East,Males,Aged 16 to pensionable age,535
2001,E09000009,Other Far East,Males,Pensionable age and over,35
2001,E09000009,Other Far East,Females,All people,1086
2001,E09000009,Other Far East,Females,Aged 0 to 15,45
2001,E09000009,Other Far East,Females,Aged 16 to pensionable age,941
2001,E09000009,Other Far East,Females,Pensionable age and over,100
2001,E09000009,South Asia,Males,All people,16934
2001,E09000009,South Asia,Males,Aged 0 to 15,971
2001,E09000009,South Asia,Males,Aged 16 to pensionable age,13710
2001,E09000009,South Asia,Males,Pensionable age and over,2253
2001,E09000009,South Asia,Females,All people,16513
2001,E09000009,South Asia,Females,Aged 0 to 15,887
2001,E09000009,South Asia,Females,Aged 16 to pensionable age,12239
2001,E09000009,South Asia,Females,Pensionable age and over,3387
2001,E09000009,Bangladesh,Males,All people,325
2001,E09000009,Bangladesh,Males,Aged 0 to 15,24
2001,E09000009,Bangladesh,Males,Aged 16 to pensionable age,263
2001,E09000009,Bangladesh,Males,Pensionable age and over,38
2001,E09000009,Bangladesh,Females,All people,330
2001,E09000009,Bangladesh,Females,Aged 0 to 15,12
2001,E09000009,Bangladesh,Females,Aged 16 to pensionable age,291
