date,geography_code,c_hhchuk11_name,c_tenhuk11_name,occrat_name,c_hhchuk11_code,c_tenhuk11_code,occrat_code,obs_value
2001,E09000010,Other,Other social rented,Occupancy rating of +2 or more,3,3,1,85
2001,E09000010,Other,Other social rented,Occupancy rating of +1,3,3,2,210
2001,E09000010,Other,Other social rented,Occupancy rating of 0,3,3,3,326
2001,E09000010,Other,Other social rented,Occupancy rating of -1 or less,3,3,4,158
2001,E09000010,Other,Private rented or living rent free,All categories: Occupancy rating,3,4,0,3350
2001,E09000010,Other,Private rented or living rent free,Occupancy rating of +2 or more,3,4,1,537
2001,E09000010,Other,Private rented or living rent free,Occupancy rating of +1,3,4,2,760
2001,E09000010,Other,Private rented or living rent free,Occupancy rating of 0,3,4,3,1139
2001,E09000010,Other,Private rented or living rent free,Occupancy rating of -1 or less,3,4,4,914
2001,E09000010,One family and no others,All categories: Tenure,All categories: Occupancy rating,4,0,0,66215
2001,E09000010,One family and no others,All categories: Tenure,Occupancy rating of +2 or more,4,0,1,26885
2001,E09000010,One family and no others,All categories: Tenure,Occupancy rating of +1,4,0,2,16685
2001,E09000010,One family and no others,All categories: Tenure,Occupancy rating of 0,4,0,3,14427
2001,E09000010,One family and no others,All categories: Tenure,Occupancy rating of -1 or less,4,0,4,8218
2001,E09000010,One family and no others,Owned,All categories: Occupancy rating,4,1,0,49699
2001,E09000010,One family and no others,Owned,Occupancy rating of +2 or more,4,1,1,24753
2001,E09000010,One family and no others,Owned,Occupancy rating of +1,4,1,2,13055
2001,E09000010,One family and no others,Owned,Occupancy rating of 0,4,1,3,8319
2001,E09000010,One family and no others,Owned,Occupancy rating of -1 or less,4,1,4,3572
2001,E09000010,One family and no others,Rented from council,All categories: Occupancy rating,4,2,0,8082
2001,E09000010,One family and no others,Rented from council,Occupancy rating of +2 or more,4,2,1,1003
2001,E09000010,One family and no others,Rented from council,Occupancy rating of +1,4,2,2,1748
2001,E09000010,One family and no others,Rented from council,Occupancy rating of 0,4,2,3,2977
2001,E09000010,One family and no others,Rented from council,Occupancy rating of -1 or less,4,2,4,2354
2001,E09000010,One family and no others,Other social rented,All categories: Occupancy rating,4,3,0,2557
2001,E09000010,One family and no others,Other social rented,Occupancy rating of +2 or more,4,3,1,208
2001,E09000010,One family and no others,Other social rented,Occupancy rating of +1,4,3,2,474
2001,E09000010,One family and no others,Other social rented,Occupancy rating of 0,4,3,3,1147
2001,E09000010,One family and no others,Other social rented,Occupancy rating of -1 or less,4,3,4,728
2001,E09000010,One family and no others,Private rented or living rent free,All categories: Occupancy rating,4,4,0,5877
2001,E09000010,One family and no others,Private rented or living rent free,Occupancy rating of +2 or more,4,4,1,921
2001,E09000010,One family and no others,Private rented or living rent free,Occupancy rating of +1,4,4,2,1408
2001,E09000010,One family and no others,Private rented or living rent free,Occupancy rating of 0,4,4,3,1984
2001,E09000010,One family and no others,Private rented or living rent free,Occupancy rating of -1 or less,4,4,4,1564
2001,E09000010,All pensioners,All categories: Tenure,All categories: Occupancy rating,5,0,0,7516
2001,E09000010,All pensioners,All categories: Tenure,Occupancy rating of +2 or more,5,0,1,5408
2001,E09000010,All pensioners,All categories: Tenure,Occupancy rating of +1,5,0,2,1474
2001,E09000010,All pensioners,All categories: Tenure,Occupancy rating of 0,5,0,3,521
2001,E09000010,All pensioners,All categories: Tenure,Occupancy rating of -1 or less,5,0,4,113
2001,E09000010,All pensioners,Owned,All categories: Occupancy rating,5,1,0,6324
2001,E09000010,All pensioners,Owned,Occupancy rating of +2 or more,5,1,1,4961
2001,E09000010,All pensioners,Owned,Occupancy rating of +1,5,1,2,1078
2001,E09000010,All pensioners,Owned,Occupancy rating of 0,5,1,3,245
2001,E09000010,All pensioners,Owned,Occupancy rating of -1 or less,5,1,4,40
2001,E09000010,All pensioners,Rented from council,All categories: Occupancy rating,5,2,0,693
2001,E09000010,All pensioners,Rented from council,Occupancy rating of +2 or more,5,2,1,249
2001,E09000010,All pensioners,Rented from council,Occupancy rating of +1,5,2,2,231
2001,E09000010,All pensioners,Rented from council,Occupancy rating of 0,5,2,3,166
2001,E09000010,All pensioners,Rented from council,Occupancy rating of -1 or less,5,2,4,47
2001,E09000010,All pensioners,Other social rented,All categories: Occupancy rating,5,3,0,124
2001,E09000010,All pensioners,Other social rented,Occupancy rating of +2 or more,5,3,1,29
2001,E09000010,All pensioners,Other social rented,Occupancy rating of +1,5,3,2,29
2001,E09000010,All pensioners,Other social rented,Occupancy rating of 0,5,3,3,56
2001,E09000010,All pensioners,Other social rented,Occupancy rating of -1 or less,5,3,4,10
2001,E09000010,All pensioners,Private rented or living rent free,All categories: Occupancy rating,5,4,0,375
2001,E09000010,All pensioners,Private rented or living rent free,Occupancy rating of +2 or more,5,4,1,169
2001,E09000010,All pensioners,Private rented or living rent free,Occupancy rating of +1,5,4,2,136
2001,E09000010,All pensioners,Private rented or living rent free,Occupancy rating of 0,5,4,3,54
2001,E09000010,All pensioners,Private rented or living rent free,Occupancy rating of -1 or less,5,4,4,16
2001,E09000010,Married couple households,All categories: Tenure,All categories: Occupancy rating,6,0,0,38863
2001,E09000010,Married couple households,All categories: Tenure,Occupancy rating of +2 or more,6,0,1,17109
2001,E09000010,Married couple households,All categories: Tenure,Occupancy rating of +1,6,0,2,9980
2001,E09000010,Married couple households,All categories: Tenure,Occupancy rating of 0,6,0,3,7312
2001,E09000010,Married couple households,All categories: Tenure,Occupancy rating of -1 or less,6,0,4,4462
2001,E09000010,Married couple households,Owned,All categories: Occupancy rating,6,1,0,32257
2001,E09000010,Married couple households,Owned,Occupancy rating of +2 or more,6,1,1,16094
2001,E09000010,Married couple households,Owned,Occupancy rating of +1,6,1,2,8495
2001,E09000010,Married couple households,Owned,Occupancy rating of 0,6,1,3,5237
2001,E09000010,Married couple households,Owned,Occupancy rating of -1 or less,6,1,4,2431
2001,E09000010,Married couple households,Rented from council,All categories: Occupancy rating,6,2,0,3126
2001,E09000010,Married couple households,Rented from council,Occupancy rating of +2 or more,6,2,1,468
2001,E09000010,Married couple households,Rented from council,Occupancy rating of +1,6,2,2,718
2001,E09000010,Married couple households,Rented from council,Occupancy rating of 0,6,2,3,987
2001,E09000010,Married couple households,Rented from council,Occupancy rating of -1 or less,6,2,4,953
2001,E09000010,Married couple households,Other social rented,All categories: Occupancy rating,6,3,0,923
2001,E09000010,Married couple households,Other social rented,Occupancy rating of +2 or more,6,3,1,84
2001,E09000010,Married couple households,Other social rented,Occupancy rating of +1,6,3,2,192
2001,E09000010,Married couple households,Other social rented,Occupancy rating of 0,6,3,3,336
2001,E09000010,Married couple households,Other social rented,Occupancy rating of -1 or less,6,3,4,311
2001,E09000010,Married couple households,Private rented or living rent free,All categories: Occupancy rating,6,4,0,2557
2001,E09000010,Married couple households,Private rented or living rent free,Occupancy rating of +2 or more,6,4,1,463
2001,E09000010,Married couple households,Private rented or living rent free,Occupancy rating of +1,6,4,2,575
2001,E09000010,Married couple households,Private rented or living rent free,Occupancy rating of 0,6,4,3,752
2001,E09000010,Married couple households,Private rented or living rent free,Occupancy rating of -1 or less,6,4,4,767
2001,E09000010,No children,All categories: Tenure,All categories: Occupancy rating,7,0,0,10130
2001,E09000010,No children,All categories: Tenure,Occupancy rating of +2 or more,7,0,1,6809
2001,E09000010,No children,All categories: Tenure,Occupancy rating of +1,7,0,2,2056
2001,E09000010,No children,All categories: Tenure,Occupancy rating of 0,7,0,3,925
2001,E09000010,No children,All categories: Tenure,Occupancy rating of -1 or less,7,0,4,340
2001,E09000010,No children,Owned,All categories: Occupancy rating,7,1,0,8432
2001,E09000010,No children,Owned,Occupancy rating of +2 or more,7,1,1,6268
2001,E09000010,No children,Owned,Occupancy rating of +1,7,1,2,1533
2001,E09000010,No children,Owned,Occupancy rating of 0,7,1,3,490
2001,E09000010,No children,Owned,Occupancy rating of -1 or less,7,1,4,141
2001,E09000010,No children,Rented from council,All categories: Occupancy rating,7,2,0,675
2001,E09000010,No children,Rented from council,Occupancy rating of +2 or more,7,2,1,283
2001,E09000010,No children,Rented from council,Occupancy rating of +1,7,2,2,201
2001,E09000010,No children,Rented from council,Occupancy rating of 0,7,2,3,147
2001,E09000010,No children,Rented from council,Occupancy rating of -1 or less,7,2,4,44
2001,E09000010,No children,Other social rented,All categories: Occupancy rating,7,3,0,144
2001,E09000010,No children,Other social rented,Occupancy rating of +2 or more,7,3,1,45
2001,E09000010,No children,Other social rented,Occupancy rating of +1,7,3,2,47
2001,E09000010,No children,Other social rented,Occupancy rating of 0,7,3,3,29
2001,E09000010,No children,Other social rented,Occupancy rating of -1 or less,7,3,4,23
2001,E09000010,No children,Private rented or living rent free,All categories: Occupancy rating,7,4,0,879
2001,E09000010,No children,Private rented or living rent free,Occupancy rating of +2 or more,7,4,1,213
2001,E09000010,No children,Private rented or living rent free,Occupancy rating of +1,7,4,2,275
2001,E09000010,No children,Private rented or living rent free,Occupancy rating of 0,7,4,3,259
2001,E09000010,No children,Private rented or living rent free,Occupancy rating of -1 or less,7,4,4,132
2001,E09000010,With dependent children,All categories: Tenure,All categories: Occupancy rating,8,0,0,21131
2001,E09000010,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,8,0,1,7142
2001,E09000010,With dependent children,All categories: Tenure,Occupancy rating of +1,8,0,2,5536
2001,E09000010,With dependent children,All categories: Tenure,Occupancy rating of 0,8,0,3,4935
2001,E09000010,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,8,0,4,3518
2001,E09000010,With dependent children,Owned,All categories: Occupancy rating,8,1,0,17053
2001,E09000010,With dependent children,Owned,Occupancy rating of +2 or more,8,1,1,6782
2001,E09000010,With dependent children,Owned,Occupancy rating of +1,8,1,2,4877
2001,E09000010,With dependent children,Owned,Occupancy rating of 0,8,1,3,3553
2001,E09000010,With dependent children,Owned,Occupancy rating of -1 or less,8,1,4,1841
2001,E09000010,With dependent children,Rented from council,All categories: Occupancy rating,8,2,0,1955
2001,E09000010,With dependent children,Rented from council,Occupancy rating of +2 or more,8,2,1,128
2001,E09000010,With dependent children,Rented from council,Occupancy rating of +1,8,2,2,313
2001,E09000010,With dependent children,Rented from council,Occupancy rating of 0,8,2,3,678
2001,E09000010,With dependent children,Rented from council,Occupancy rating of -1 or less,8,2,4,836
2001,E09000010,With dependent children,Other social rented,All categories: Occupancy rating,8,3,0,694
2001,E09000010,With dependent children,Other social rented,Occupancy rating of +2 or more,8,3,1,28
2001,E09000010,With dependent children,Other social rented,Occupancy rating of +1,8,3,2,114
2001,E09000010,With dependent children,Other social rented,Occupancy rating of 0,8,3,3,279
2001,E09000010,With dependent children,Other social rented,Occupancy rating of -1 or less,8,3,4,273
2001,E09000010,With dependent children,Private rented or living rent free,All categories: Occupancy rating,8,4,0,1429
2001,E09000010,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,8,4,1,204
2001,E09000010,With dependent children,Private rented or living rent free,Occupancy rating of +1,8,4,2,232
2001,E09000010,With dependent children,Private rented or living rent free,Occupancy rating of 0,8,4,3,425
2001,E09000010,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,8,4,4,568
2001,E09000010,All children non-dependent,All categories: Tenure,All categories: Occupancy rating,9,0,0,7602
2001,E09000010,All children non-dependent,All categories: Tenure,Occupancy rating of +2 or more,9,0,1,3158
2001,E09000010,All children non-dependent,All categories: Tenure,Occupancy rating of +1,9,0,2,2388
2001,E09000010,All children non-dependent,All categories: Tenure,Occupancy rating of 0,9,0,3,1452
2001,E09000010,All children non-dependent,All categories: Tenure,Occupancy rating of -1 or less,9,0,4,604
2001,E09000010,All children non-dependent,Owned,All categories: Occupancy rating,9,1,0,6772
2001,E09000010,All children non-dependent,Owned,Occupancy rating of +2 or more,9,1,1,3044
2001,E09000010,All children non-dependent,Owned,Occupancy rating of +1,9,1,2,2085
