date,geography_code,c_age_name,hhtype_name,c_age_code,hhtype_code,obs_value
2001,E09000006,"dependent children in household, youngest aged 16 to 18",All adults,12,0,179
2001,E09000006,"dependent children in household, youngest aged 16 to 18",In a couple household,12,1,132
2001,E09000006,"dependent children in household, youngest aged 16 to 18",Not in a couple household,12,2,47
2001,E09000006,Aged 35 to 44,All adults,13,0,46344
2001,E09000006,Aged 35 to 44,In a couple household,13,1,35313
2001,E09000006,Aged 35 to 44,Not in a couple household,13,2,11031
2001,E09000006,no dependent children in household,All adults,14,0,15538
2001,E09000006,no dependent children in household,In a couple household,14,1,8166
2001,E09000006,no dependent children in household,Not in a couple household,14,2,7372
2001,E09000006,"dependent children in household, youngest aged 0 to 4",All adults,15,0,11842
2001,E09000006,"dependent children in household, youngest aged 0 to 4",In a couple household,15,1,11112
2001,E09000006,"dependent children in household, youngest aged 0 to 4",Not in a couple household,15,2,730
2001,E09000006,"dependent children in household, youngest aged 5 to 9",All adults,16,0,10110
2001,E09000006,"dependent children in household, youngest aged 5 to 9",In a couple household,16,1,8928
2001,E09000006,"dependent children in household, youngest aged 5 to 9",Not in a couple household,16,2,1182
2001,E09000006,"dependent children in household, youngest aged 10 to 15",All adults,17,0,7806
2001,E09000006,"dependent children in household, youngest aged 10 to 15",In a couple household,17,1,6307
2001,E09000006,"dependent children in household, youngest aged 10 to 15",Not in a couple household,17,2,1499
2001,E09000006,"dependent children in household, youngest aged 16 to 18",All adults,18,0,1048
2001,E09000006,"dependent children in household, youngest aged 16 to 18",In a couple household,18,1,800
2001,E09000006,"dependent children in household, youngest aged 16 to 18",Not in a couple household,18,2,248
2001,E09000006,Aged 45 to 54,All adults,19,0,39620
2001,E09000006,Aged 45 to 54,In a couple household,19,1,30762
2001,E09000006,Aged 45 to 54,Not in a couple household,19,2,8858
2001,E09000006,no dependent children in household,All adults,20,0,24645
2001,E09000006,no dependent children in household,In a couple household,20,1,17281
2001,E09000006,no dependent children in household,Not in a couple household,20,2,7364
2001,E09000006,"dependent children in household, youngest aged 0 to 4",All adults,21,0,1334
2001,E09000006,"dependent children in household, youngest aged 0 to 4",In a couple household,21,1,1242
2001,E09000006,"dependent children in household, youngest aged 0 to 4",Not in a couple household,21,2,92
2001,E09000006,"dependent children in household, youngest aged 5 to 9",All adults,22,0,2536
2001,E09000006,"dependent children in household, youngest aged 5 to 9",In a couple household,22,1,2334
2001,E09000006,"dependent children in household, youngest aged 5 to 9",Not in a couple household,22,2,202
2001,E09000006,"dependent children in household, youngest aged 10 to 15",All adults,23,0,7388
2001,E09000006,"dependent children in household, youngest aged 10 to 15",In a couple household,23,1,6614
2001,E09000006,"dependent children in household, youngest aged 10 to 15",Not in a couple household,23,2,774
2001,E09000006,"dependent children in household, youngest aged 16 to 18",All adults,24,0,3717
2001,E09000006,"dependent children in household, youngest aged 16 to 18",In a couple household,24,1,3291
2001,E09000006,"dependent children in household, youngest aged 16 to 18",Not in a couple household,24,2,426
2001,E09000006,55 to pensionable age,All adults,25,0,23310
2001,E09000006,55 to pensionable age,In a couple household,25,1,18299
2001,E09000006,55 to pensionable age,Not in a couple household,25,2,5011
2001,E09000006,no dependent children in household,All adults,26,0,21315
2001,E09000006,no dependent children in household,In a couple household,26,1,16510
2001,E09000006,no dependent children in household,Not in a couple household,26,2,4805
2001,E09000006,"dependent children in household, youngest aged 0 to 4",All adults,27,0,274
2001,E09000006,"dependent children in household, youngest aged 0 to 4",In a couple household,27,1,258
2001,E09000006,"dependent children in household, youngest aged 0 to 4",Not in a couple household,27,2,16
2001,E09000006,"dependent children in household, youngest aged 5 to 9",All adults,28,0,285
2001,E09000006,"dependent children in household, youngest aged 5 to 9",In a couple household,28,1,248
2001,E09000006,"dependent children in household, youngest aged 5 to 9",Not in a couple household,28,2,37
2001,E09000006,"dependent children in household, youngest aged 10 to 15",All adults,29,0,755
2001,E09000006,"dependent children in household, youngest aged 10 to 15",In a couple household,29,1,670
2001,E09000006,"dependent children in household, youngest aged 10 to 15",Not in a couple household,29,2,85
2001,E09000006,"dependent children in household, youngest aged 16 to 18",All adults,30,0,681
2001,E09000006,"dependent children in household, youngest aged 16 to 18",In a couple household,30,1,613
2001,E09000006,"dependent children in household, youngest aged 16 to 18",Not in a couple household,30,2,68
2001,E09000006,Pensionable age to 74,All adults,31,0,32607
2001,E09000006,Pensionable age to 74,In a couple household,31,1,22473
2001,E09000006,Pensionable age to 74,Not in a couple household,31,2,10134
2001,E09000006,75 and over dependent children or not,All adults,32,0,22637
2001,E09000006,75 and over dependent children or not,In a couple household,32,1,10022
2001,E09000006,75 and over dependent children or not,Not in a couple household,32,2,12615
2001,E09000008,All Adults,All adults,0,0,246831
2001,E09000008,All Adults,In a couple household,0,1,160781
2001,E09000008,All Adults,Not in a couple household,0,2,86050
2001,E09000008,Aged 16 to 24,All adults,1,0,27000
2001,E09000008,Aged 16 to 24,In a couple household,1,1,16143
2001,E09000008,Aged 16 to 24,Not in a couple household,1,2,10857
2001,E09000008,no dependent children in household,All adults,2,0,17507
2001,E09000008,no dependent children in household,In a couple household,2,1,9882
2001,E09000008,no dependent children in household,Not in a couple household,2,2,7625
2001,E09000008,"dependent children in household, youngest aged 0 to 4",All adults,3,0,3433
2001,E09000008,"dependent children in household, youngest aged 0 to 4",In a couple household,3,1,1906
2001,E09000008,"dependent children in household, youngest aged 0 to 4",Not in a couple household,3,2,1527
2001,E09000008,"dependent children in household, youngest aged 5 to 9",All adults,4,0,1322
2001,E09000008,"dependent children in household, youngest aged 5 to 9",In a couple household,4,1,832
2001,E09000008,"dependent children in household, youngest aged 5 to 9",Not in a couple household,4,2,490
2001,E09000008,"dependent children in household, youngest aged 10 to 15",All adults,5,0,3164
2001,E09000008,"dependent children in household, youngest aged 10 to 15",In a couple household,5,1,2275
2001,E09000008,"dependent children in household, youngest aged 10 to 15",Not in a couple household,5,2,889
2001,E09000008,"dependent children in household, youngest aged 16 to 18",All adults,6,0,1574
2001,E09000008,"dependent children in household, youngest aged 16 to 18",In a couple household,6,1,1248
2001,E09000008,"dependent children in household, youngest aged 16 to 18",Not in a couple household,6,2,326
2001,E09000008,Aged 25 to 34,All adults,7,0,52299
2001,E09000008,Aged 25 to 34,In a couple household,7,1,32871
2001,E09000008,Aged 25 to 34,Not in a couple household,7,2,19428
2001,E09000008,no dependent children in household,All adults,8,0,30998
2001,E09000008,no dependent children in household,In a couple household,8,1,16653
2001,E09000008,no dependent children in household,Not in a couple household,8,2,14345
2001,E09000008,"dependent children in household, youngest aged 0 to 4",All adults,9,0,14960
2001,E09000008,"dependent children in household, youngest aged 0 to 4",In a couple household,9,1,12374
2001,E09000008,"dependent children in household, youngest aged 0 to 4",Not in a couple household,9,2,2586
2001,E09000008,"dependent children in household, youngest aged 5 to 9",All adults,10,0,4564
2001,E09000008,"dependent children in household, youngest aged 5 to 9",In a couple household,10,1,2806
2001,E09000008,"dependent children in household, youngest aged 5 to 9",Not in a couple household,10,2,1758
2001,E09000008,"dependent children in household, youngest aged 10 to 15",All adults,11,0,1472
2001,E09000008,"dependent children in household, youngest aged 10 to 15",In a couple household,11,1,811
2001,E09000008,"dependent children in household, youngest aged 10 to 15",Not in a couple household,11,2,661
2001,E09000008,"dependent children in household, youngest aged 16 to 18",All adults,12,0,305
2001,E09000008,"dependent children in household, youngest aged 16 to 18",In a couple household,12,1,227
2001,E09000008,"dependent children in household, youngest aged 16 to 18",Not in a couple household,12,2,78
2001,E09000008,Aged 35 to 44,All adults,13,0,54620
2001,E09000008,Aged 35 to 44,In a couple household,13,1,37362
2001,E09000008,Aged 35 to 44,Not in a couple household,13,2,17258
2001,E09000008,no dependent children in household,All adults,14,0,19763
2001,E09000008,no dependent children in household,In a couple household,14,1,8717
2001,E09000008,no dependent children in household,Not in a couple household,14,2,11046
2001,E09000008,"dependent children in household, youngest aged 0 to 4",All adults,15,0,13039
2001,E09000008,"dependent children in household, youngest aged 0 to 4",In a couple household,15,1,11610
2001,E09000008,"dependent children in household, youngest aged 0 to 4",Not in a couple household,15,2,1429
2001,E09000008,"dependent children in household, youngest aged 5 to 9",All adults,16,0,11499
2001,E09000008,"dependent children in household, youngest aged 5 to 9",In a couple household,16,1,9494
2001,E09000008,"dependent children in household, youngest aged 5 to 9",Not in a couple household,16,2,2005
2001,E09000008,"dependent children in household, youngest aged 10 to 15",All adults,17,0,8938
2001,E09000008,"dependent children in household, youngest aged 10 to 15",In a couple household,17,1,6562
2001,E09000008,"dependent children in household, youngest aged 10 to 15",Not in a couple household,17,2,2376
2001,E09000008,"dependent children in household, youngest aged 16 to 18",All adults,18,0,1381
2001,E09000008,"dependent children in household, youngest aged 16 to 18",In a couple household,18,1,979
2001,E09000008,"dependent children in household, youngest aged 16 to 18",Not in a couple household,18,2,402
2001,E09000008,Aged 45 to 54,All adults,19,0,41383
2001,E09000008,Aged 45 to 54,In a couple household,19,1,30375
2001,E09000008,Aged 45 to 54,Not in a couple household,19,2,11008
