date,geography_code,c_hhchuk11_name,c_ethpuk11_name,obs_value
2001,E09000002,One family : Lone parent households : With one dependent child,White: Irish,58
2001,E09000002,One family : Lone parent households : With one dependent child,White: Other,72
2001,E09000002,One family : Lone parent households : With one dependent child,Mixed,58
2001,E09000002,One family : Lone parent households : With one dependent child,Mixed: White and Black Caribbean,32
2001,E09000002,One family : Lone parent households : With one dependent child,Mixed: White and Black African,13
2001,E09000002,One family : Lone parent households : With one dependent child,Mixed: White and Asian,10
2001,E09000002,One family : Lone parent households : With one dependent child,Mixed: Other,3
2001,E09000002,One family : Lone parent households : With one dependent child,Asian/Asian British,88
2001,E09000002,One family : Lone parent households : With one dependent child,Asian/Asian British: Indian,38
2001,E09000002,One family : Lone parent households : With one dependent child,Asian/Asian British: Pakistani,41
2001,E09000002,One family : Lone parent households : With one dependent child,Asian/Asian British: Bangladeshi,3
2001,E09000002,One family : Lone parent households : With one dependent child,Asian/Asian British: Other,6
2001,E09000002,One family : Lone parent households : With one dependent child,Black/Black British,418
2001,E09000002,One family : Lone parent households : With one dependent child,Black/Black British: Black Caribbean,185
2001,E09000002,One family : Lone parent households : With one dependent child,Black/Black British: Black African,206
2001,E09000002,One family : Lone parent households : With one dependent child,Black/Black British: Other,27
2001,E09000002,One family : Lone parent households : With one dependent child,Chinese/Other,17
2001,E09000002,One family : Lone parent households : With one dependent child,Chinese/Other: Chinese,11
2001,E09000002,One family : Lone parent households : With one dependent child,Chinese/Other: Other,6
2001,E09000002,One family : Lone parent households : With two or more dependent children,White,2817
2001,E09000002,One family : Lone parent households : With two or more dependent children,White: British,2720
2001,E09000002,One family : Lone parent households : With two or more dependent children,White: Irish,37
2001,E09000002,One family : Lone parent households : With two or more dependent children,White: Other,60
2001,E09000002,One family : Lone parent households : With two or more dependent children,Mixed,62
2001,E09000002,One family : Lone parent households : With two or more dependent children,Mixed: White and Black Caribbean,21
2001,E09000002,One family : Lone parent households : With two or more dependent children,Mixed: White and Black African,20
2001,E09000002,One family : Lone parent households : With two or more dependent children,Mixed: White and Asian,8
2001,E09000002,One family : Lone parent households : With two or more dependent children,Mixed: Other,13
2001,E09000002,One family : Lone parent households : With two or more dependent children,Asian/Asian British,96
2001,E09000002,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Indian,32
2001,E09000002,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Pakistani,39
2001,E09000002,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Bangladeshi,14
2001,E09000002,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Other,11
2001,E09000002,One family : Lone parent households : With two or more dependent children,Black/Black British,355
2001,E09000002,One family : Lone parent households : With two or more dependent children,Black/Black British: Black Caribbean,117
2001,E09000002,One family : Lone parent households : With two or more dependent children,Black/Black British: Black African,211
2001,E09000002,One family : Lone parent households : With two or more dependent children,Black/Black British: Other,27
2001,E09000002,One family : Lone parent households : With two or more dependent children,Chinese/Other,14
2001,E09000002,One family : Lone parent households : With two or more dependent children,Chinese/Other: Chinese,7
2001,E09000002,One family : Lone parent households : With two or more dependent children,Chinese/Other: Other,7
2001,E09000002,One family : Lone parent households : All children non-dependent,White,2949
2001,E09000002,One family : Lone parent households : All children non-dependent,White: British,2800
2001,E09000002,One family : Lone parent households : All children non-dependent,White: Irish,104
2001,E09000002,One family : Lone parent households : All children non-dependent,White: Other,45
2001,E09000002,One family : Lone parent households : All children non-dependent,Mixed,15
2001,E09000002,One family : Lone parent households : All children non-dependent,Mixed: White and Black Caribbean,4
2001,E09000002,One family : Lone parent households : All children non-dependent,Mixed: White and Black African,0
2001,E09000002,One family : Lone parent households : All children non-dependent,Mixed: White and Asian,5
2001,E09000002,One family : Lone parent households : All children non-dependent,Mixed: Other,6
2001,E09000002,One family : Lone parent households : All children non-dependent,Asian/Asian British,91
2001,E09000002,One family : Lone parent households : All children non-dependent,Asian/Asian British: Indian,36
2001,E09000002,One family : Lone parent households : All children non-dependent,Asian/Asian British: Pakistani,44
2001,E09000002,One family : Lone parent households : All children non-dependent,Asian/Asian British: Bangladeshi,3
2001,E09000002,One family : Lone parent households : All children non-dependent,Asian/Asian British: Other,8
2001,E09000002,One family : Lone parent households : All children non-dependent,Black/Black British,143
2001,E09000002,One family : Lone parent households : All children non-dependent,Black/Black British: Black Caribbean,102
2001,E09000002,One family : Lone parent households : All children non-dependent,Black/Black British: Black African,41
2001,E09000002,One family : Lone parent households : All children non-dependent,Black/Black British: Other,0
2001,E09000002,One family : Lone parent households : All children non-dependent,Chinese/Other,25
