date,geography_code,c_age_name,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,108
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,56
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,4
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,6
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,7
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,3
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,56
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,16
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,4
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,4
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,11
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,3
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,23
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,8
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,8
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,3
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,7
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,4
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,391
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,455
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,71
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,75
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,41
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,3
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,114
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,62
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,17
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,3
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,11
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,22
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,8
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,5
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,3
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Female parent,13
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,5
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,3
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Female parent,4
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,3
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 35 to 49,Families with no dependent children,Lone parent family: Male parent,136
2001,E09000010,FRP Age 35 to 49,Families with no dependent children,Lone parent family: Female parent,756
2001,E09000010,FRP Age 35 to 49,Families with no dependent children,Couple family: Married or remarried - Non step-family,3317
2001,E09000010,FRP Age 35 to 49,Families with no dependent children,Couple family: Married or remarried - Step-family,133
2001,E09000010,FRP Age 35 to 49,Families with no dependent children,Couple family: Cohabiting: Non step-family,1311
2001,E09000010,FRP Age 35 to 49,Families with no dependent children,Couple family: Cohabiting: Step-family,100
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Lone parent family: Male parent,28
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Lone parent family: Female parent,275
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,1302
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,18
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,275
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,14
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Lone parent family: Male parent,26
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Lone parent family: Female parent,292
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Non step-family,400
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Step-family,26
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Non step-family,73
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Step-family,37
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Lone parent family: Male parent,26
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Lone parent family: Female parent,272
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Non step-family,246
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Step-family,25
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,33
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,18
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Lone parent family: Male parent,30
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Lone parent family: Female parent,271
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,240
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,28
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,19
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,24
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Lone parent family: Male parent,94
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Lone parent family: Female parent,765
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,850
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,88
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,54
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,66
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Lone parent family: Male parent,52
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Lone parent family: Female parent,435
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,790
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,53
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,20
2001,E09000010,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,39
2001,E09000010,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,7
2001,E09000010,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,283
