date,geography_code,c_hhchuk11_name,c_relpuk11_name,obs_value
2001,E09000005,One family and no others: Married Couple Households,Sikh,228
2001,E09000005,One family and no others: Married Couple Households,Other religion,406
2001,E09000005,One family and no others: Married Couple Households,No religion,2120
2001,E09000005,One family and no others: Married Couple Households,Religion not stated,1579
2001,E09000005,One family and no others: Married Couple Households: No children,Christian,3697
2001,E09000005,One family and no others: Married Couple Households: No children,Buddhist,99
2001,E09000005,One family and no others: Married Couple Households: No children,Hindu,851
2001,E09000005,One family and no others: Married Couple Households: No children,Jewish,252
2001,E09000005,One family and no others: Married Couple Households: No children,Muslim,570
2001,E09000005,One family and no others: Married Couple Households: No children,Sikh,42
2001,E09000005,One family and no others: Married Couple Households: No children,Other religion,79
2001,E09000005,One family and no others: Married Couple Households: No children,No religion,825
2001,E09000005,One family and no others: Married Couple Households: No children,Religion not stated,488
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Christian,2521
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Buddhist,87
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Hindu,1716
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Jewish,150
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Muslim,862
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Sikh,53
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Other religion,115
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,No religion,448
2001,E09000005,One family and no others: Married Couple Households: With one dependent child,Religion not stated,339
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Christian,3661
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Buddhist,151
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Hindu,2654
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Jewish,167
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Muslim,2066
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Sikh,83
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Other religion,117
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,No religion,577
2001,E09000005,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,433
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Christian,3164
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Buddhist,61
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Hindu,1441
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Jewish,245
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Muslim,491
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Sikh,50
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Other religion,95
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,No religion,270
2001,E09000005,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,319
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Christian,3491
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Buddhist,55
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Hindu,178
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Jewish,110
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Muslim,256
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Sikh,18
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Other religion,28
2001,E09000005,One family and no others: Cohabiting Couple Family Households,No religion,1707
2001,E09000005,One family and no others: Cohabiting Couple Family Households,Religion not stated,476
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Christian,2117
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Buddhist,34
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Hindu,66
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Jewish,83
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Muslim,93
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Sikh,8
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Other religion,17
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,No religion,1224
2001,E09000005,One family and no others: Cohabiting Couple Family Households: No children,Religion not stated,302
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Christian,656
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Buddhist,10
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Hindu,50
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Jewish,14
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Muslim,78
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Sikh,3
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Other religion,7
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,No religion,267
2001,E09000005,One family and no others: Cohabiting Couple Family Households: With one dependent child,Religion not stated,95
2001,E09000005,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Christian,551
2001,E09000005,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Buddhist,8
2001,E09000005,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Hindu,40
2001,E09000005,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Jewish,4
2001,E09000005,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Muslim,74
