date,geography_code,family_status_name,dependent_children_name,economic_activity_name,obs_value
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),5829
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),663
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1245
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically inactive: Other,0
2011,E41000309,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),893
2011,E41000309,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1593
