date,geography_code,c_hhchuk11_name,c_ethhuk11_name,obs_value
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,314
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Other Black,123
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Arab,124
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Any other ethnic group,161
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,2735
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Irish,81
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Gypsy or Irish Traveller,1
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Other White,141
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,10
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,4
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,6
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,7
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Indian,184
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Pakistani,82
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Bangladeshi,61
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Chinese,38
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Other Asian,61
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: African,143
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,91
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,17
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Arab,6
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Any other ethnic group,21
2011,E09000002,One family only: Cohabiting couple: No children,White: English/Welsh/Scottish/Northern Irish/British,1279
2011,E09000002,One family only: Cohabiting couple: No children,White: Irish,38
2011,E09000002,One family only: Cohabiting couple: No children,White: Gypsy or Irish Traveller,0
2011,E09000002,One family only: Cohabiting couple: No children,White: Other White,212
2011,E09000002,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,31
2011,E09000002,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black African,17
2011,E09000002,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Asian,13
2011,E09000002,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: Other Mixed,14
2011,E09000002,One family only: Cohabiting couple: No children,Asian/Asian British: Indian,29
2011,E09000002,One family only: Cohabiting couple: No children,Asian/Asian British: Pakistani,27
2011,E09000002,One family only: Cohabiting couple: No children,Asian/Asian British: Bangladeshi,16
2011,E09000002,One family only: Cohabiting couple: No children,Asian/Asian British: Chinese,23
2011,E09000002,One family only: Cohabiting couple: No children,Asian/Asian British: Other Asian,33
2011,E09000002,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: African,165
2011,E09000002,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Caribbean,87
2011,E09000002,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Other Black,15
2011,E09000002,One family only: Cohabiting couple: No children,Other ethnic group: Arab,4
2011,E09000002,One family only: Cohabiting couple: No children,Other ethnic group: Any other ethnic group,19
2011,E09000002,One family only: Cohabiting couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,1823
2011,E09000002,One family only: Cohabiting couple: Dependent children,White: Irish,27
2011,E09000002,One family only: Cohabiting couple: Dependent children,White: Gypsy or Irish Traveller,1
2011,E09000002,One family only: Cohabiting couple: Dependent children,White: Other White,236
2011,E09000002,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,43
2011,E09000002,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black African,27
2011,E09000002,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Asian,16
2011,E09000002,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,19
2011,E09000002,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Indian,24
2011,E09000002,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Pakistani,34
2011,E09000002,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Bangladeshi,27
2011,E09000002,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Chinese,2
2011,E09000002,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Other Asian,39
2011,E09000002,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: African,536
2011,E09000002,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,114
2011,E09000002,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Other Black,49
2011,E09000002,One family only: Cohabiting couple: Dependent children,Other ethnic group: Arab,6
2011,E09000002,One family only: Cohabiting couple: Dependent children,Other ethnic group: Any other ethnic group,13
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,299
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,White: Irish,6
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,White: Gypsy or Irish Traveller,0
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,White: Other White,15
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,7
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,1
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,2
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,4
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Indian,1
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Pakistani,2
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Bangladeshi,2
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Chinese,0
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Other Asian,2
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: African,6
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,19
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,0
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Arab,1
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Any other ethnic group,1
2011,E09000002,One family only: Lone parent: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,5198
2011,E09000002,One family only: Lone parent: Dependent children,White: Irish,65
2011,E09000002,One family only: Lone parent: Dependent children,White: Gypsy or Irish Traveller,20
