date,geography_code,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2011,E09000008,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),368
2011,E09000008,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,81
2011,E09000008,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,115
2011,E09000008,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,1337
2011,E09000008,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2935
2011,E09000008,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,192
2011,E09000008,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),287
2011,E09000008,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,87
2011,E09000008,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,127
2011,E09000008,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,1352
2011,E09000008,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),260
2011,E09000008,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,25
2011,E09000008,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),21
2011,E09000008,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,11
2011,E09000008,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,10
2011,E09000008,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,141
2011,E09000008,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2194
2011,E09000008,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,311
2011,E09000008,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),403
2011,E09000008,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,181
2011,E09000008,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,57
2011,E09000008,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,1546
2011,E09000008,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1316
2011,E09000008,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,126
2011,E09000008,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),148
2011,E09000008,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,64
2011,E09000008,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,68
2011,E09000008,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,834
2011,E09000008,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),637
2011,E09000008,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,42
2011,E09000008,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),53
2011,E09000008,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,19
2011,E09000008,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,34
2011,E09000008,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,334
2011,E09000008,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),7
2011,E09000008,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,0
2011,E09000008,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1
2011,E09000008,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000008,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,0
2011,E09000008,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,4
2011,E09000009,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),26568
2011,E09000009,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,500
2011,E09000009,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),8370
2011,E09000009,Families with no dependent children,Couple family: Cohabiting: Step-family,119
2011,E09000009,Families with no dependent children,Lone parent family: Male parent,1270
2011,E09000009,Families with no dependent children,Lone parent family: Female parent,5747
2011,E09000009,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),4782
