date,geography_code,c_dpchuk11_name,c_ahthuk11_name,c_dpchuk11_code,c_ahthuk11_code,obs_value
2011,E09000024,Youngest dependent child: Age 5 to 9,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5E7PL,3494
2011,E09000024,Youngest dependent child: Age 5 to 9,Cohabiting couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5aD3d,464
2011,E09000024,Youngest dependent child: Age 5 to 9,Lone parent household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5wIsV,1447
2011,E09000024,Youngest dependent child: Age 5 to 9,Multi-person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6ENZZ,17
2011,E09000024,Youngest dependent child: Age 10 to 15,All categories: Household type,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6SRFd,5679
2011,E09000024,Youngest dependent child: Age 10 to 15,One person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_10,1
2011,E09000024,Youngest dependent child: Age 10 to 15,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5E7PL,3354
2011,E09000024,Youngest dependent child: Age 10 to 15,Cohabiting couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5aD3d,484
2011,E09000024,Youngest dependent child: Age 10 to 15,Lone parent household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5wIsV,1811
2011,E09000024,Youngest dependent child: Age 10 to 15,Multi-person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6ENZZ,29
2011,E09000024,Youngest dependent child: Age 16 to 18,All categories: Household type,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6SRFd,2284
2011,E09000024,Youngest dependent child: Age 16 to 18,One person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_10,0
2011,E09000024,Youngest dependent child: Age 16 to 18,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5E7PL,1348
2011,E09000024,Youngest dependent child: Age 16 to 18,Cohabiting couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5aD3d,151
2011,E09000024,Youngest dependent child: Age 16 to 18,Lone parent household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5wIsV,785
2011,E09000024,Youngest dependent child: Age 16 to 18,Multi-person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6ENZZ,0
2011,E09000026,All categories: All households,All categories: Household type,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6SRFd,99105
2011,E09000026,All categories: All households,One person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_10,25228
2011,E09000026,All categories: All households,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5E7PL,48589
2011,E09000026,All categories: All households,Cohabiting couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5aD3d,7056
2011,E09000026,All categories: All households,Lone parent household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5wIsV,14149
2011,E09000026,All categories: All households,Multi-person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6ENZZ,4083
2011,E09000026,Households with no dependent children,All categories: Household type,C_DPCHUK11_01,C_AHTHUK11_Szp6SRFd,60929
2011,E09000026,Households with no dependent children,One person household,C_DPCHUK11_01,C_AHTHUK11_10,25217
2011,E09000026,Households with no dependent children,Married or same-sex civil partnership couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5E7PL,23071
2011,E09000026,Households with no dependent children,Cohabiting couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5aD3d,4324
2011,E09000026,Households with no dependent children,Lone parent household,C_DPCHUK11_01,C_AHTHUK11_Szp5wIsV,4393
2011,E09000026,Households with no dependent children,Multi-person household,C_DPCHUK11_01,C_AHTHUK11_Szp6ENZZ,3924
2011,E09000026,Households with dependent children: Total,All categories: Household type,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6SRFd,38176
2011,E09000026,Households with dependent children: Total,One person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_10,11
2011,E09000026,Households with dependent children: Total,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5E7PL,25518
2011,E09000026,Households with dependent children: Total,Cohabiting couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5aD3d,2732
2011,E09000026,Households with dependent children: Total,Lone parent household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5wIsV,9756
2011,E09000026,Households with dependent children: Total,Multi-person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6ENZZ,159
2011,E09000026,Youngest dependent child: Age 0 to 4,All categories: Household type,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6SRFd,16942
2011,E09000026,Youngest dependent child: Age 0 to 4,One person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_10,7
2011,E09000026,Youngest dependent child: Age 0 to 4,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5E7PL,11720
2011,E09000026,Youngest dependent child: Age 0 to 4,Cohabiting couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5aD3d,1491
2011,E09000026,Youngest dependent child: Age 0 to 4,Lone parent household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5wIsV,3656
2011,E09000026,Youngest dependent child: Age 0 to 4,Multi-person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6ENZZ,68
2011,E09000026,Youngest dependent child: Age 5 to 9,All categories: Household type,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6SRFd,8725
2011,E09000026,Youngest dependent child: Age 5 to 9,One person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_10,0
2011,E09000026,Youngest dependent child: Age 5 to 9,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5E7PL,5770
2011,E09000026,Youngest dependent child: Age 5 to 9,Cohabiting couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5aD3d,551
2011,E09000026,Youngest dependent child: Age 5 to 9,Lone parent household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5wIsV,2374
2011,E09000026,Youngest dependent child: Age 5 to 9,Multi-person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6ENZZ,30
2011,E09000026,Youngest dependent child: Age 10 to 15,All categories: Household type,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6SRFd,8826
2011,E09000026,Youngest dependent child: Age 10 to 15,One person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_10,4
2011,E09000026,Youngest dependent child: Age 10 to 15,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5E7PL,5639
2011,E09000026,Youngest dependent child: Age 10 to 15,Cohabiting couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5aD3d,506
2011,E09000026,Youngest dependent child: Age 10 to 15,Lone parent household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5wIsV,2617
2011,E09000026,Youngest dependent child: Age 10 to 15,Multi-person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6ENZZ,60
2011,E09000026,Youngest dependent child: Age 16 to 18,All categories: Household type,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6SRFd,3683
2011,E09000026,Youngest dependent child: Age 16 to 18,One person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_10,0
2011,E09000026,Youngest dependent child: Age 16 to 18,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5E7PL,2389
2011,E09000026,Youngest dependent child: Age 16 to 18,Cohabiting couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5aD3d,184
2011,E09000026,Youngest dependent child: Age 16 to 18,Lone parent household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5wIsV,1109
2011,E09000026,Youngest dependent child: Age 16 to 18,Multi-person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6ENZZ,1
2011,E09000027,All categories: All households,All categories: Household type,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6SRFd,79835
2011,E09000027,All categories: All households,One person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_10,26008
2011,E09000027,All categories: All households,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5E7PL,34232
2011,E09000027,All categories: All households,Cohabiting couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5aD3d,9107
2011,E09000027,All categories: All households,Lone parent household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5wIsV,6952
2011,E09000027,All categories: All households,Multi-person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6ENZZ,3536
2011,E09000027,Households with no dependent children,All categories: Household type,C_DPCHUK11_01,C_AHTHUK11_Szp6SRFd,56182
2011,E09000027,Households with no dependent children,One person household,C_DPCHUK11_01,C_AHTHUK11_10,26005
2011,E09000027,Households with no dependent children,Married or same-sex civil partnership couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5E7PL,17551
2011,E09000027,Households with no dependent children,Cohabiting couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5aD3d,6508
2011,E09000027,Households with no dependent children,Lone parent household,C_DPCHUK11_01,C_AHTHUK11_Szp5wIsV,2640
2011,E09000027,Households with no dependent children,Multi-person household,C_DPCHUK11_01,C_AHTHUK11_Szp6ENZZ,3478
2011,E09000027,Households with dependent children: Total,All categories: Household type,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6SRFd,23653
2011,E09000027,Households with dependent children: Total,One person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_10,3
2011,E09000027,Households with dependent children: Total,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5E7PL,16681
2011,E09000027,Households with dependent children: Total,Cohabiting couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5aD3d,2599
2011,E09000027,Households with dependent children: Total,Lone parent household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5wIsV,4312
2011,E09000027,Households with dependent children: Total,Multi-person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6ENZZ,58
2011,E09000027,Youngest dependent child: Age 0 to 4,All categories: Household type,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6SRFd,10793
2011,E09000027,Youngest dependent child: Age 0 to 4,One person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_10,0
2011,E09000027,Youngest dependent child: Age 0 to 4,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5E7PL,7920
2011,E09000027,Youngest dependent child: Age 0 to 4,Cohabiting couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5aD3d,1564
2011,E09000027,Youngest dependent child: Age 0 to 4,Lone parent household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5wIsV,1288
2011,E09000027,Youngest dependent child: Age 0 to 4,Multi-person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6ENZZ,21
2011,E09000027,Youngest dependent child: Age 5 to 9,All categories: Household type,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6SRFd,5457
2011,E09000027,Youngest dependent child: Age 5 to 9,One person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_10,1
2011,E09000027,Youngest dependent child: Age 5 to 9,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5E7PL,3836
2011,E09000027,Youngest dependent child: Age 5 to 9,Cohabiting couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5aD3d,498
2011,E09000027,Youngest dependent child: Age 5 to 9,Lone parent household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5wIsV,1111
2011,E09000027,Youngest dependent child: Age 5 to 9,Multi-person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6ENZZ,11
2011,E09000027,Youngest dependent child: Age 10 to 15,All categories: Household type,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6SRFd,5437
2011,E09000027,Youngest dependent child: Age 10 to 15,One person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_10,2
2011,E09000027,Youngest dependent child: Age 10 to 15,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5E7PL,3612
2011,E09000027,Youngest dependent child: Age 10 to 15,Cohabiting couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5aD3d,421
2011,E09000027,Youngest dependent child: Age 10 to 15,Lone parent household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5wIsV,1377
2011,E09000027,Youngest dependent child: Age 10 to 15,Multi-person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6ENZZ,25
2011,E09000027,Youngest dependent child: Age 16 to 18,All categories: Household type,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6SRFd,1966
2011,E09000027,Youngest dependent child: Age 16 to 18,One person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_10,0
2011,E09000027,Youngest dependent child: Age 16 to 18,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5E7PL,1313
2011,E09000027,Youngest dependent child: Age 16 to 18,Cohabiting couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5aD3d,116
2011,E09000027,Youngest dependent child: Age 16 to 18,Lone parent household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5wIsV,536
2011,E09000027,Youngest dependent child: Age 16 to 18,Multi-person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6ENZZ,1
2011,E09000029,All categories: All households,All categories: Household type,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6SRFd,78174
2011,E09000029,All categories: All households,One person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_10,23749
2011,E09000029,All categories: All households,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5E7PL,34716
2011,E09000029,All categories: All households,Cohabiting couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5aD3d,8276
2011,E09000029,All categories: All households,Lone parent household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5wIsV,9434
2011,E09000029,All categories: All households,Multi-person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6ENZZ,1999
2011,E09000029,Households with no dependent children,All categories: Household type,C_DPCHUK11_01,C_AHTHUK11_Szp6SRFd,52811
2011,E09000029,Households with no dependent children,One person household,C_DPCHUK11_01,C_AHTHUK11_10,23749
2011,E09000029,Households with no dependent children,Married or same-sex civil partnership couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5E7PL,18917
2011,E09000029,Households with no dependent children,Cohabiting couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5aD3d,4943
2011,E09000029,Households with no dependent children,Lone parent household,C_DPCHUK11_01,C_AHTHUK11_Szp5wIsV,3257
2011,E09000029,Households with no dependent children,Multi-person household,C_DPCHUK11_01,C_AHTHUK11_Szp6ENZZ,1945
2011,E09000029,Households with dependent children: Total,All categories: Household type,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6SRFd,25363
2011,E09000029,Households with dependent children: Total,One person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_10,0
2011,E09000029,Households with dependent children: Total,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5E7PL,15799
2011,E09000029,Households with dependent children: Total,Cohabiting couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5aD3d,3333
2011,E09000029,Households with dependent children: Total,Lone parent household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5wIsV,6177
2011,E09000029,Households with dependent children: Total,Multi-person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6ENZZ,54
2011,E09000029,Youngest dependent child: Age 0 to 4,All categories: Household type,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6SRFd,10285
2011,E09000029,Youngest dependent child: Age 0 to 4,One person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_10,0
2011,E09000029,Youngest dependent child: Age 0 to 4,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5E7PL,6456
2011,E09000029,Youngest dependent child: Age 0 to 4,Cohabiting couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5aD3d,1856
2011,E09000029,Youngest dependent child: Age 0 to 4,Lone parent household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5wIsV,1954
2011,E09000029,Youngest dependent child: Age 0 to 4,Multi-person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6ENZZ,19
2011,E09000029,Youngest dependent child: Age 5 to 9,All categories: Household type,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6SRFd,5700
2011,E09000029,Youngest dependent child: Age 5 to 9,One person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_10,0
2011,E09000029,Youngest dependent child: Age 5 to 9,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5E7PL,3570
2011,E09000029,Youngest dependent child: Age 5 to 9,Cohabiting couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5aD3d,658
2011,E09000029,Youngest dependent child: Age 5 to 9,Lone parent household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5wIsV,1457
2011,E09000029,Youngest dependent child: Age 5 to 9,Multi-person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6ENZZ,15
2011,E09000029,Youngest dependent child: Age 10 to 15,All categories: Household type,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6SRFd,6714
2011,E09000029,Youngest dependent child: Age 10 to 15,One person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_10,0
2011,E09000029,Youngest dependent child: Age 10 to 15,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5E7PL,4142
2011,E09000029,Youngest dependent child: Age 10 to 15,Cohabiting couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5aD3d,613
2011,E09000029,Youngest dependent child: Age 10 to 15,Lone parent household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5wIsV,1941
2011,E09000029,Youngest dependent child: Age 10 to 15,Multi-person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6ENZZ,18
2011,E09000029,Youngest dependent child: Age 16 to 18,All categories: Household type,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6SRFd,2664
2011,E09000029,Youngest dependent child: Age 16 to 18,One person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_10,0
2011,E09000029,Youngest dependent child: Age 16 to 18,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5E7PL,1631
2011,E09000029,Youngest dependent child: Age 16 to 18,Cohabiting couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5aD3d,206
2011,E09000029,Youngest dependent child: Age 16 to 18,Lone parent household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5wIsV,825
2011,E09000029,Youngest dependent child: Age 16 to 18,Multi-person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6ENZZ,2
2011,E09000031,All categories: All households,All categories: Household type,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6SRFd,96861
2011,E09000031,All categories: All households,One person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_10,28756
2011,E09000031,All categories: All households,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5E7PL,35668
2011,E09000031,All categories: All households,Cohabiting couple household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5aD3d,10463
2011,E09000031,All categories: All households,Lone parent household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp5wIsV,15817
2011,E09000031,All categories: All households,Multi-person household,C_DPCHUK11_T0CKmuoD,C_AHTHUK11_Szp6ENZZ,6157
2011,E09000031,Households with no dependent children,All categories: Household type,C_DPCHUK11_01,C_AHTHUK11_Szp6SRFd,63191
2011,E09000031,Households with no dependent children,One person household,C_DPCHUK11_01,C_AHTHUK11_10,28753
2011,E09000031,Households with no dependent children,Married or same-sex civil partnership couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5E7PL,17156
2011,E09000031,Households with no dependent children,Cohabiting couple household,C_DPCHUK11_01,C_AHTHUK11_Szp5aD3d,6354
2011,E09000031,Households with no dependent children,Lone parent household,C_DPCHUK11_01,C_AHTHUK11_Szp5wIsV,4938
2011,E09000031,Households with no dependent children,Multi-person household,C_DPCHUK11_01,C_AHTHUK11_Szp6ENZZ,5990
2011,E09000031,Households with dependent children: Total,All categories: Household type,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6SRFd,33670
2011,E09000031,Households with dependent children: Total,One person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_10,3
2011,E09000031,Households with dependent children: Total,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5E7PL,18512
2011,E09000031,Households with dependent children: Total,Cohabiting couple household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5aD3d,4109
2011,E09000031,Households with dependent children: Total,Lone parent household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp5wIsV,10879
2011,E09000031,Households with dependent children: Total,Multi-person household,C_DPCHUK11_T0CM0Eah,C_AHTHUK11_Szp6ENZZ,167
2011,E09000031,Youngest dependent child: Age 0 to 4,All categories: Household type,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6SRFd,16122
2011,E09000031,Youngest dependent child: Age 0 to 4,One person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_10,3
2011,E09000031,Youngest dependent child: Age 0 to 4,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5E7PL,9546
2011,E09000031,Youngest dependent child: Age 0 to 4,Cohabiting couple household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5aD3d,2492
2011,E09000031,Youngest dependent child: Age 0 to 4,Lone parent household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp5wIsV,3991
2011,E09000031,Youngest dependent child: Age 0 to 4,Multi-person household,C_DPCHUK11_T0CNlgkJ,C_AHTHUK11_Szp6ENZZ,90
2011,E09000031,Youngest dependent child: Age 5 to 9,All categories: Household type,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6SRFd,7469
2011,E09000031,Youngest dependent child: Age 5 to 9,One person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_10,0
2011,E09000031,Youngest dependent child: Age 5 to 9,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5E7PL,3953
2011,E09000031,Youngest dependent child: Age 5 to 9,Cohabiting couple household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5aD3d,822
2011,E09000031,Youngest dependent child: Age 5 to 9,Lone parent household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp5wIsV,2672
2011,E09000031,Youngest dependent child: Age 5 to 9,Multi-person household,C_DPCHUK11_T0CO9n4d,C_AHTHUK11_Szp6ENZZ,22
2011,E09000031,Youngest dependent child: Age 10 to 15,All categories: Household type,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6SRFd,7140
2011,E09000031,Youngest dependent child: Age 10 to 15,One person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_10,0
2011,E09000031,Youngest dependent child: Age 10 to 15,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5E7PL,3546
2011,E09000031,Youngest dependent child: Age 10 to 15,Cohabiting couple household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5aD3d,588
2011,E09000031,Youngest dependent child: Age 10 to 15,Lone parent household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp5wIsV,2954
2011,E09000031,Youngest dependent child: Age 10 to 15,Multi-person household,C_DPCHUK11_T0CPsEqU,C_AHTHUK11_Szp6ENZZ,52
2011,E09000031,Youngest dependent child: Age 16 to 18,All categories: Household type,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6SRFd,2939
2011,E09000031,Youngest dependent child: Age 16 to 18,One person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_10,0
2011,E09000031,Youngest dependent child: Age 16 to 18,Married or same-sex civil partnership couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5E7PL,1467
2011,E09000031,Youngest dependent child: Age 16 to 18,Cohabiting couple household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5aD3d,207
2011,E09000031,Youngest dependent child: Age 16 to 18,Lone parent household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp5wIsV,1262
2011,E09000031,Youngest dependent child: Age 16 to 18,Multi-person household,C_DPCHUK11_T0CQUOro,C_AHTHUK11_Szp6ENZZ,3
