date,geography_code,c_hhchuk11_name,relpuk11_hrppuk11_name,obs_value
2011,E09000005,One family only: Cohabiting couple: Dependent children,Buddhist,24
2011,E09000005,One family only: Cohabiting couple: Dependent children,Hindu,77
2011,E09000005,One family only: Cohabiting couple: Dependent children,Jewish,17
2011,E09000005,One family only: Cohabiting couple: Dependent children,Muslim,232
2011,E09000005,One family only: Cohabiting couple: Dependent children,Sikh,3
2011,E09000005,One family only: Cohabiting couple: Dependent children,Other religion,7
2011,E09000005,One family only: Cohabiting couple: Dependent children,No religion,502
2011,E09000005,One family only: Cohabiting couple: Dependent children,Religion not stated,170
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Christian,204
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Buddhist,3
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Hindu,33
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Jewish,3
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Muslim,20
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Sikh,1
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Other religion,5
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,No religion,50
2011,E09000005,One family only: Cohabiting couple: All children non-dependent,Religion not stated,31
2011,E09000005,One family only: Lone parent: Dependent children,Christian,5637
2011,E09000005,One family only: Lone parent: Dependent children,Buddhist,60
2011,E09000005,One family only: Lone parent: Dependent children,Hindu,257
2011,E09000005,One family only: Lone parent: Dependent children,Jewish,37
2011,E09000005,One family only: Lone parent: Dependent children,Muslim,2164
2011,E09000005,One family only: Lone parent: Dependent children,Sikh,21
2011,E09000005,One family only: Lone parent: Dependent children,Other religion,60
2011,E09000005,One family only: Lone parent: Dependent children,No religion,925
2011,E09000005,One family only: Lone parent: Dependent children,Religion not stated,632
2011,E09000005,One family only: Lone parent: All children non-dependent,Christian,3250
2011,E09000005,One family only: Lone parent: All children non-dependent,Buddhist,48
2011,E09000005,One family only: Lone parent: All children non-dependent,Hindu,594
2011,E09000005,One family only: Lone parent: All children non-dependent,Jewish,87
2011,E09000005,One family only: Lone parent: All children non-dependent,Muslim,660
2011,E09000005,One family only: Lone parent: All children non-dependent,Sikh,33
2011,E09000005,One family only: Lone parent: All children non-dependent,Other religion,77
2011,E09000005,One family only: Lone parent: All children non-dependent,No religion,362
2011,E09000005,One family only: Lone parent: All children non-dependent,Religion not stated,452
2011,E09000005,Other household types: With dependent children,Christian,3390
2011,E09000005,Other household types: With dependent children,Buddhist,131
2011,E09000005,Other household types: With dependent children,Hindu,2413
2011,E09000005,Other household types: With dependent children,Jewish,36
2011,E09000005,Other household types: With dependent children,Muslim,1914
2011,E09000005,Other household types: With dependent children,Sikh,60
2011,E09000005,Other household types: With dependent children,Other religion,115
2011,E09000005,Other household types: With dependent children,No religion,408
2011,E09000005,Other household types: With dependent children,Religion not stated,334
2011,E09000005,Other household types: All full-time students,Christian,131
2011,E09000005,Other household types: All full-time students,Buddhist,25
2011,E09000005,Other household types: All full-time students,Hindu,125
2011,E09000005,Other household types: All full-time students,Jewish,5
2011,E09000005,Other household types: All full-time students,Muslim,108
2011,E09000005,Other household types: All full-time students,Sikh,2
2011,E09000005,Other household types: All full-time students,Other religion,7
2011,E09000005,Other household types: All full-time students,No religion,151
2011,E09000005,Other household types: All full-time students,Religion not stated,41
2011,E09000005,Other household types: All aged 65 and over,Christian,275
2011,E09000005,Other household types: All aged 65 and over,Buddhist,3
2011,E09000005,Other household types: All aged 65 and over,Hindu,43
2011,E09000005,Other household types: All aged 65 and over,Jewish,13
2011,E09000005,Other household types: All aged 65 and over,Muslim,20
2011,E09000005,Other household types: All aged 65 and over,Sikh,3
2011,E09000005,Other household types: All aged 65 and over,Other religion,4
2011,E09000005,Other household types: All aged 65 and over,No religion,19
2011,E09000005,Other household types: All aged 65 and over,Religion not stated,57
2011,E09000005,Other household types: Other,Christian,5777
2011,E09000005,Other household types: Other,Buddhist,274
2011,E09000005,Other household types: Other,Hindu,2362
2011,E09000005,Other household types: Other,Jewish,169
2011,E09000005,Other household types: Other,Muslim,1149
2011,E09000005,Other household types: Other,Sikh,66
2011,E09000005,Other household types: Other,Other religion,194
2011,E09000005,Other household types: Other,No religion,2438
2011,E09000005,Other household types: Other,Religion not stated,957
2011,E09000006,One person household: Aged 65 and over,Christian,13310
2011,E09000006,One person household: Aged 65 and over,Buddhist,28
2011,E09000006,One person household: Aged 65 and over,Hindu,57
2011,E09000006,One person household: Aged 65 and over,Jewish,87
2011,E09000006,One person household: Aged 65 and over,Muslim,82
2011,E09000006,One person household: Aged 65 and over,Sikh,15
2011,E09000006,One person household: Aged 65 and over,Other religion,40
2011,E09000006,One person household: Aged 65 and over,No religion,1633
2011,E09000006,One person household: Aged 65 and over,Religion not stated,1604
2011,E09000006,One person household: Other,Christian,13014
2011,E09000006,One person household: Other,Buddhist,177
2011,E09000006,One person household: Other,Hindu,150
2011,E09000006,One person household: Other,Jewish,75
2011,E09000006,One person household: Other,Muslim,510
2011,E09000006,One person household: Other,Sikh,30
2011,E09000006,One person household: Other,Other religion,178
2011,E09000006,One person household: Other,No religion,7655
2011,E09000006,One person household: Other,Religion not stated,2170
2011,E09000006,One family only: All aged 65 and over,Christian,8516
2011,E09000006,One family only: All aged 65 and over,Buddhist,16
2011,E09000006,One family only: All aged 65 and over,Hindu,89
2011,E09000006,One family only: All aged 65 and over,Jewish,64
2011,E09000006,One family only: All aged 65 and over,Muslim,53
2011,E09000006,One family only: All aged 65 and over,Sikh,11
2011,E09000006,One family only: All aged 65 and over,Other religion,17
2011,E09000006,One family only: All aged 65 and over,No religion,1115
2011,E09000006,One family only: All aged 65 and over,Religion not stated,780
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Christian,9190
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Buddhist,97
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Hindu,185
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Jewish,64
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Muslim,219
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Sikh,30
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Other religion,59
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,No religion,3439
2011,E09000006,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,1150
2011,E09000006,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,13291
2011,E09000006,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,136
2011,E09000006,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,587
2011,E09000006,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,75
2011,E09000006,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,848
