date,geography_code,c_hlqpuk11_name,dpcfamuk11_dpcefamuk11_name,c_sex_name,c_hours_name,obs_value
2011,E41000314,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,718
2011,E41000314,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,242
2011,E41000314,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,820
2011,E41000314,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,708
2011,E41000314,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,409
2011,E41000314,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,48
2011,E41000314,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,405
2011,E41000314,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,332
2011,E41000314,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,610
2011,E41000314,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,162
2011,E41000314,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,751
2011,E41000314,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,786
2011,E41000314,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,796
2011,E41000314,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,178
2011,E41000314,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,932
2011,E41000314,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,798
2011,E41000314,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,635
2011,E41000314,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,59
2011,E41000314,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,316
2011,E41000314,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,292
2011,E41000314,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,547
2011,E41000314,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,20
2011,E41000314,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,137
2011,E41000314,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,22
2011,E41000314,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,27
2011,E41000314,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,18
2011,E41000314,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,150
2011,E41000314,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,28
2011,E41000314,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,15
2011,E41000314,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,19
2011,E41000314,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,160
2011,E41000314,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,9
2011,E41000314,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,20
2011,E41000314,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,138
2011,E41000314,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,614
2011,E41000314,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,648
2011,E41000314,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,828
2011,E41000314,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,139
2011,E41000314,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,758
2011,E41000314,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,736
2011,E41000314,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,557
2011,E41000314,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,42
2011,E41000314,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,259
2011,E41000314,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,187
2011,E41000314,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,433
2011,E41000314,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,471
2011,E41000314,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,3540
2011,E41000314,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1848
2011,E41000314,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,3717
2011,E41000314,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,629
2011,E41000314,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,4266
2011,E41000314,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,2248
2011,E41000314,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,2926
2011,E41000314,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,184
2011,E41000314,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,860
2011,E41000314,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,560
2011,E41000314,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,1335
2011,E41000314,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,230
2011,E41000314,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,718
2011,E41000314,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,458
2011,E41000314,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,428
2011,E41000314,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,365
2011,E41000314,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,864
2011,E41000314,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,516
2011,E41000314,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,264
2011,E41000314,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,68
2011,E41000314,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,337
2011,E41000314,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,168
2011,E41000314,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,240
2011,E41000315,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,134
2011,E41000315,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,353
2011,E41000315,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,300
2011,E41000315,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,138
2011,E41000315,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,280
2011,E41000315,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,465
2011,E41000315,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,293
2011,E41000315,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,95
2011,E41000315,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,113
2011,E41000315,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,524
2011,E41000315,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,346
